14:0_perDWT,TMTD_perDWT,14:1_perDWT,i15:0_perDWT,ai15:0_perDWT,15:0_perDWT,15:1_perDWT,i16:0_perDWT,ai16:0?_perDWT,pristanic?_perDWT,16:0_perDWT,16:1w11?_perDWT,16:1w9?_perDWT,16:1w7_perDWT,16:1w5_perDWT,i17:0_perDWT,ai17:0_perDWT,16:2w4_perDWT,phytanic?_perDWT,17:0_perDWT,16:3w4?_perDWT,17:1_perDWT,16:4w3?_perDWT,16:4w1_perDWT,18:0_perDWT,18:1w11?_perDWT,18:1w9_perDWT,18:1w7_perDWT,18:1w6?_perDWT,18:1w5?_perDWT,18:2a_perDWT,18:2b_perDWT,18:2w6_perDWT,18:2w4_perDWT,18:3w6_perDWT,19:0_perDWT,18:3w4_perDWT,18:3w3_perDWT,18:4w3_perDWT,18:4w1?_perDWT,20:0_perDWT,18:5w3_perDWT,20:1w11?_perDWT,20:1w9_perDWT,20:1w7?_perDWT,20:2a?_perDWT,20:2b?_perDWT,20:2w6_perDWT,20:3w6_perDWT,21:0_perDWT,20:4w6_perDWT,20:3w3_perDWT,20:4w3_perDWT,20:5w3_perDWT,22:0_perDWT,22:1w11(13)_perDWT,22:1w9_perDWT,22:1w7_perDWT,22:2NMIDa?_perDWT,22:2NMIDb?_perDWT,21:5w3?_perDWT,23:0_perDWT,22:4w6?_perDWT,22:5w6_perDWT,22:4w3?_perDWT,22:5w3_perDWT,24:0_perDWT,22:6w3_perDWT,24:1(24:1n-9)_perDWT,Bacterial_perDWT,SFA_perDWT,MUFA_perDWT,PUFA_perDWT,PUFA/SFA_perDWT,Sum_N-3_PUFA_perDWT,DHA/EPA_perDWT,Diatom_freshness_perDWT,Zooplankton_perDWT,Nearshore_perDWT,Diatom_Indicator_perDWT,Diatom_to_Flagellate_perDWT,Carnivory_benthic_pelagic_perDWT,Storage_lipid_diatom_perDWT,Membrane_lipid_diatom_perDWT,vial_id,year,cruise,gis_station,total_benthic_cpue,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,sample_region,lme,bsierp_region
6.18,0.07,0.83,0.98,0.56,1.29,0,1,0.21,0,24.97,0,0,22.3,0.51,2.38,2.19,2.34,1.29,0,0.54,0,1.01,1.13,7.67,1.25,20.84,21.1,1.94,0.65,0.15,0,2.15,1.55,0.55,0,1.3,0.32,1.38,0.3,0,1.65,8.22,3.35,14.7,0,0,1.91,0,0.09,4.38,0,0.69,32.52,0.29,0.82,1.34,3.71,0.8,2.12,0,0,0,0.96,0,4.79,0,10.75,0.8,8.62,49.18,102.35,73.27,1.49,53.1,0.33,0.09,32.13,2.46,0.89,0.54,0.99,16.16,3.03,2021-VA-8,2021,202101,M-20,9284.736035,0.0137065999703787,15612.91643897647,94,105,1,84.61,16.26,224,0.3391,0.0977,0,58.99643,-169.83571,63,3.5,3,EBS,6
7.61,0.05,0.22,0.44,0.33,1.74,0,0.59,0.56,0,33.41,0,0,31.56,0.53,1.95,1.3,3.61,1.52,0,1.14,0,1.23,1.96,8.21,1.13,24.55,20.31,1.46,0.79,0.08,0,2.12,1.81,0.47,0,0.82,0.23,2.15,0.35,0,1.8,13.17,4.34,18.68,0,0,1.32,0.23,0.06,4.26,0.33,0.75,42.76,0.26,6.12,1.97,0,0.69,3.16,0,0,0,1.29,0.09,4.88,0.11,13.46,0.98,6.91,58.16,125.81,91,1.56,67.69,0.31,0.11,44.27,2.35,0.94,0.81,1.21,14.66,3.18,2021-VA-80,2021,202101,S-27,344.31785,0.0138148309880724,13101.86133701337,94,173,1,95.27,17.11,288,0.3534,0.1063,0,60.98117,-174.87678,92,1.7,4,EBS,9
17.28,0.1,0.71,1.1,0.47,1.88,0,1.1,0,0,42.68,0,0,33.88,0.83,2.94,2.27,3.34,1.49,0,0.47,0,1.11,0.59,11.72,1.12,45.7,27.95,3.15,0.39,0,0,3.44,0.5,0.66,0,1.29,1.06,2.26,0.24,0,1.05,28.75,9.04,13.85,0,0,2.39,0.34,0.12,7.9,0.96,1.26,46.22,0,18.72,2.55,1.64,0.62,1.99,0,0,0,1.47,0.06,8.99,0.1,28.3,1.81,9.75,83.23,190.1,116.52,1.4,91.28,0.61,0.07,74.55,4.5,0.79,0.53,1.64,15.02,1.63,2021-VA-81,2021,202101,I-23,9661.138381,0.0161050665196872,2607.874978265892,94,151,1,93.23,16.84,NA,0.3314,0.1285,0,57.6774,-171.52829,99,3.6,2,EBS,5
12.77,0.16,0.45,1.16,0.49,2.54,0,1.39,1.33,0.03,46.78,0.27,0,42.55,0.87,3.66,2.79,3.24,2.34,0,0.64,2.76,1.41,0.95,13.37,1.4,41.72,40.42,3.23,0.56,0,0,4.22,2.43,0.61,0,0,0.25,5.05,0.51,0,1.25,23.67,8.91,26.32,4.25,0,0.13,0.45,0.19,9.81,1.09,1.36,57.23,0.18,10.79,3.08,2.76,1.62,4.42,0,0,0,2.26,0,9.82,0.49,28.87,1.91,16.12,89.67,211.67,141.85,1.58,106.31,0.5,0.06,75.53,4.46,0.91,0.44,1.03,8.42,1.98,2021-VA-82,2021,202101,F-24,13764.242642,0.0080819900610075,1361.0509190144612,94,153,1,91.89,NA,336,0.3115,0.1141,NA,56.6693,-171.95965,126,4.1,6,EBS,8
9.66,0.14,0.41,1.12,0.79,2.57,0,1.34,1.22,0.02,56.73,0.34,0,47.8,1.03,4.08,3.61,1.92,2.32,0,1.42,2.64,1.78,2.4,12.82,1.68,51.17,38.15,2.71,0.76,0,0,4.7,2.82,0.52,0,0,0.19,4.32,0.33,0.24,0.85,15.85,8.8,27.42,0,2.8,0,0.37,0.13,8.38,0.96,1.64,71.12,0.24,2.29,2.63,3.68,1.76,4.71,0.07,0,0,2.5,0,11.2,0.19,24.67,0.49,17.36,97.22,207.84,151.43,1.56,116.8,0.35,0.07,60.67,4.89,0.84,0.55,1.34,11.07,2.88,2021-VA-83,2021,202101,Q-27,4874.504224,0.01437836162994,482359.6838431265,94,171,1,82.86,14.37,NA,0.3548,0.1631,0,60.31753,-174.70464,103,1.9,5,EBS,8
15.34,0.4,0.72,1.74,0.69,3.83,0,1.72,0.22,0,73.17,0.62,0,89.42,1.32,5.03,4.33,0,5.87,3.16,6.93,0,2.16,4.07,17.03,3.71,78.53,80.88,1.03,4.29,0.85,0,7.43,1.58,0,0,0,0,7.12,3.06,1.65,0,24.84,12.32,43.6,0,0,0,0,0,14.9,0.75,0,124.62,0,5.01,4.01,6.18,6.19,6.86,3.46,0,0,1.88,0.68,17.64,0,43.41,1.89,20.72,134.19,358.38,253.59,1.89,199.84,0.35,0.07,95.96,7.43,1.22,0.66,0.97,12.56,2.87,2021-VA-84,2021,202101,J-23,13137.891085,0.0148162613501859,6276.8871176015755,94,150,1,88.2,16,262,0.3618,0.1701,0,58.00583,-171.59305,98,3.3,2,EBS,5
8.5,0.28,0.73,1.45,0.51,2.26,0,1.41,0.77,0,58.45,0.31,0,61.93,0.84,3.69,3.08,3.37,2.46,0,1.83,2.74,0.59,2.82,14.43,1.23,56.78,54.89,2.94,0.68,0.27,0,5,2.87,0.93,0,0,0.17,6.54,0.44,0,1.31,13.38,7.47,27.91,0,2.91,0,0.47,0.11,10.22,0,1.93,87.42,0.26,1.54,2.61,4.63,1.5,4.29,0,0,0,2.65,0,9.83,0.09,25.36,0.78,15.91,97.75,241.39,172.74,1.77,133.16,0.29,0.07,57.54,5.17,1.06,0.49,1.03,9.47,3.45,2021-VA-85,2021,202101,J-23,13137.891085,0.0148162613501859,6276.8871176015755,94,150,1,96.1,19.31,NA,0.451,0.21,0,58.00583,-171.59305,98,3.3,2,EBS,5
8.61,0.06,0.27,0.51,0.33,1.62,0,0.54,0.5,0,31.76,0,0,30.1,0.53,1.69,1.47,3.07,1.49,0,1.14,1.25,0.77,1.92,7.9,1.38,24.5,20.08,1.36,0.6,0,0,1.93,1.61,0.43,0,0,0.26,1.91,0.39,0,1.54,13.33,4.79,17.09,1.37,0,0,0.24,0.06,3.59,0.35,0.67,38.99,0.25,6.93,1.99,2.68,0.87,0,0,0,0.27,0.75,0,4.09,0,10.27,0.75,7.89,56.78,127.64,76.44,1.35,58.85,0.26,0.1,46.81,2.18,0.95,0.86,1.22,15.75,3.79,2021-VA-86,2021,202101,S-27,344.31785,0.0138148309880724,13101.86133701337,94,173,1,94.41,17.11,302,0.3228,0.0959,0,60.98117,-174.87678,92,1.7,4,EBS,9
16.16,0.27,0.61,1.16,0.54,2.91,0,1.13,1.06,0,56.09,0.28,0,54.15,0.91,3.53,2.73,4.11,2.18,0,1.41,2.4,1.76,2.33,14.57,1.65,53.76,35.2,2.76,1.39,0,0,4.09,2.81,0.98,0,0,0.18,4.21,0.4,0,1.22,22.78,9.75,30.73,0,3.14,0,0.64,0.14,10.7,0.96,1.98,82.66,0.15,7.59,3.87,2.29,1.02,4.01,0.06,0,0,2.13,0,10.56,0.18,28.25,1.77,15.45,102.79,231.87,169.61,1.65,131.85,0.34,0.08,77,4.27,0.97,0.69,1.53,12.87,2.93,2021-VA-87,2021,202101,Q-27,4874.504224,0.01437836162994,482359.6838431265,94,171,1,83.53,15.69,228,0.3709,0.1692,0,60.31753,-174.70464,103,1.9,5,EBS,8
10.46,0.15,0.35,1.1,0.52,2.32,0,1.17,1.67,0.01,48.96,0.24,0,51.03,0.81,3.44,2.86,3.52,2.28,0,0.87,2.75,1.78,1.62,13.65,1.41,46.57,51.87,2.88,0.6,0.23,0,4.47,2.67,1.04,0,0,0.21,5.45,0.32,0,1,19.98,6.3,29.02,0,2.7,0,0.45,0.14,9.45,1.15,2.3,75.09,0.11,2.5,2.71,4.42,1.67,4.74,0.05,0,0,2.36,0,11.15,0.1,26.97,1.1,15.84,88.94,224.55,161.27,1.81,125.15,0.36,0.07,64.94,4.68,1.04,0.51,0.9,9.36,2.78,2021-VA-88,2021,202101,J-23,13137.891085,0.0148162613501859,6276.8871176015755,94,150,1,90.11,17.72,270,0.2452,0.1175,0,58.00583,-171.59305,98,3.3,2,EBS,5
7.8,0.15,0.35,1.01,0.47,2.38,0,1.13,0,0,41.51,0,0,36.31,0.81,3.57,2.55,2.8,2.09,0,0.57,2.94,2.44,0.59,12.62,2.06,48.18,37.56,3.47,1.03,0,0,4.17,1.66,1.06,0,0,0.54,2.45,0.29,0,1.07,18.53,10.24,0,4.3,0,0,0.56,0.45,11.09,1.87,1.44,63.04,0,0,3,18.66,0,0,0,0,0,2.13,0.66,0,0,31.56,1.2,14.06,75.73,184.34,134.27,1.77,105.06,0.5,0.08,50.43,4.71,0.87,0.57,1.28,14.85,2,2021-VA-89,2021,202101,F-24,13764.242642,0.0080819900610075,1361.0509190144612,94,153,1,92.21,NA,284,0.2657,0.1092,NA,56.6693,-171.95965,126,4.1,6,EBS,8
7.16,0.26,0.26,0.88,1.26,1.4,0,1.02,0.56,0,28.49,0,0,28.48,0.76,2.45,2.26,4.53,1.15,0,1.93,0,1.65,3.22,8.39,1.16,20.67,21.37,1.48,0.74,0.13,0,2.18,1.95,0.52,0,1.42,0.16,3.3,1.49,0,1.87,6.84,3.42,12.01,0,0,1.5,0.24,0.15,3.5,0,0.99,49.73,0.8,0.73,1.82,2.71,0.63,1.79,0,0,0,1.38,0,4.21,0.16,12.98,1.52,9.84,56.42,103.98,101.28,1.8,74.89,0.26,0.16,27.53,2.35,1,0.87,0.97,8.63,3.83,2021-VA-9,2021,202101,L-21,5266.087708,0.013591330854816,7725.512764100944,94,128,1,85.79,15.29,226,0.3394,0.1021,0,58.662350000000004,-170.43126,74,3.1,3,EBS,6
6.31,0,0.09,0.12,0,1.28,0,0.18,0.18,0,19,0.08,0,14.25,0.34,0.93,0.43,0,1.49,1.43,1.5,0,0.84,1.18,0,0.43,10.01,10.66,0,0.8,0,0,1.25,0.35,0,0,0,0,1.47,0.77,0.26,0,10.31,2.4,0,0,0,0,0,0,3.57,0,0,29.02,0,7.03,1.1,2.41,0,2.41,1.16,0,0,1.79,0,2.81,0,8.84,0.51,4.56,31.62,60.4,56.97,1.8,44.14,0.3,0.09,23.25,1.25,0.75,0.92,0.94,9.73,3.28,2021-VA-90,2021,202101,R-28,3305.280553,0.01512279267043545,4033.646518162809,94,175,1,93.37,17.21,306,0.3059,0.0772,0,60.68122,-175.45864,107,1.7,5,EBS,8
20.98,0.39,0.69,1.23,0.76,3.47,0,1.16,0.77,0,70.63,0.39,0,75.75,1.09,3.61,3.11,0,5.77,2.54,4.75,0,1.41,3.82,17.04,1.99,75.64,50.82,0.8,3.07,1.24,0,4.96,1.24,0,0,2.74,0,5.41,1.32,1.78,0,25.72,14.26,41.44,0,0,0,0,0,11.2,0.55,0,115.74,0,12.73,4.82,3.38,1.27,4.12,4.95,0,0,0.21,0.57,12.9,0,30.97,1.85,16.66,133.25,314.44,209.39,1.57,172.51,0.27,0.06,102.34,4.96,1.07,0.59,1.49,13.99,3.74,2021-VA-91,2021,202101,S-29,3746.837362,0.0140027161303062,6855.812765655255,94,188,1,92.83,16.83,NA,0.3409,0.1576,0,60.97676,-176.26886,113,1.6,5,EBS,8
17.9,0.26,0.7,1.3,0.61,3.07,0,1.28,1.13,0,66.21,0.29,0,59.92,0.94,3.63,3.12,2.59,2.38,0,1.55,2.76,1.74,2.59,15.06,0.65,64.56,39.5,2.72,1.23,0.25,0,4.23,2.8,0.52,0,0,0.15,3.35,0.41,0,1.33,24.33,7.95,29.78,0,3.63,0,0.59,0.15,10.93,1.23,0,86.25,0.1,10.81,3.75,2.43,1.09,3.2,0.14,0,0,2.74,0,11.03,0.16,25.36,1.75,16.9,116.35,254.06,167.71,1.44,130.59,0.29,0.06,79.05,4.38,0.9,0.65,1.63,17.89,3.4,2021-VA-92,2021,202101,R-30,6079.43505,0.015826343849514,8909.196043047546,94,186,1,78.6,15.11,204,0.3191,0.155,0,60.65664,-176.79445,129,1.9,5,EBS,8
15.28,0.3,0.78,1.57,0.87,3.38,0,1.69,0.79,0,70.25,0.47,0,65.74,1.09,4.45,3.88,0,5.12,2.44,4.45,0,1.78,2.24,14,2.28,63.93,42.14,0.72,3.14,1.59,0,4.64,0.8,0,0,2.41,1.02,2.62,1.23,1.21,0,21.09,9.58,30.74,0.6,0,3.16,0,0.18,10.58,0.55,0,51.52,0.39,7.92,1.82,2.07,1.68,4.84,3.62,0,0,0.28,0.41,13.36,0.17,28.13,1.31,19.07,125.97,254.84,141.52,1.12,103.01,0.55,0.06,73.23,5.66,0.94,0.59,1.52,25.11,1.83,2021-VA-93,2021,202101,Q-28,6520.532297,0.01431919816639125,9846.920083202891,94,176,1,82.22,17.61,264,0.4036,0.201,1,60.33854,-175.38804,111,2,5,EBS,8
15.62,0.23,0.8,1.64,0.96,2.7,0,1.65,1.52,0.02,57.59,0.34,0,48.1,1.05,4.47,3.81,4.47,2.22,0,0.67,3,1.87,1.33,13.24,1.08,57.73,33.39,3.11,1.42,0,0,4.15,1.65,0.82,0,2.02,0.49,1.91,0.35,0.02,1.28,26.24,8.84,19.89,0,3.62,0,0.37,0.15,9.44,1.24,1.55,61.12,0,15.11,3.34,2.87,1.67,3.66,0.1,0,0,2.23,0,11.72,0.17,27.43,1.49,19.75,105.99,227.78,145.18,1.37,108.71,0.45,0.07,76.28,4.65,0.84,0.66,1.73,25.19,2.23,2021-VA-94,2021,202101,P-28,1496.7114920000001,0.0137356474306392,7644.342979114581,94,177,1,89.92,17,282,0.3921,0.2008,0,60.01147,-175.26673,117,2.3,5,EBS,8
16.3,0.06,0.66,1.64,1.11,3.1,0,1.52,1.21,0,50.95,0.47,0,40.53,1.16,4.57,3.79,0,5.87,2.33,3.78,0,2.53,1.86,12.61,2.93,49.35,32.13,0.57,3.17,1.65,0,4.43,0.81,0,0,0,1.02,1.96,0.65,1.6,0,27.23,10.1,22.13,0.61,0,3.17,0,0.17,9.9,0.4,0,66.72,0,13.21,4.59,3.55,2.67,4.22,2.7,0,0,1.03,0.59,14.04,0,28.98,2.54,19.28,106.84,214.34,153.71,1.44,118.93,0.43,0.08,80.82,5.45,0.8,0.78,1.54,20.71,2.3,2021-VA-95,2021,202101,Q-28,6520.532297,0.01431919816639125,9846.920083202891,94,176,1,81.11,15.3,200,0.3631,0.1609,0,60.33854,-175.38804,111,2,5,EBS,8
14.88,0.07,0.47,0.93,0.54,3.04,0,0.98,0.39,0,56.34,0.34,0,47.55,0.86,3.39,2.45,0,4.39,2.25,3.72,0,1.83,2.36,13.89,2.41,56.45,32.49,0.54,2.67,1.15,0,3.81,0.81,0,0,1.98,0,2.89,0.83,1.72,0,19.02,11.46,28.14,0.11,0,3.12,0,0.12,10.91,0.51,0,85.09,0,7.5,2.37,4.08,4.28,3.3,3.41,0,0,1.56,0.5,12.76,0,29.5,1.69,13.98,105.4,218.04,174.46,1.66,136.5,0.35,0.07,72.58,3.81,0.84,0.69,1.74,16.43,2.88,2021-VA-96,2021,202101,Q-28,6520.532297,0.01431919816639125,9846.920083202891,94,176,1,75.9,13.51,166,0.3262,0.1429,0,60.33854,-175.38804,111,2,5,EBS,8
18.39,0.27,0.77,1.16,0.68,3.28,0,1.25,0.81,0,63.05,0.4,0,57.84,1.01,4,3.12,0,5.16,2.62,4.53,0,2.14,2.11,14.17,2.09,69.1,42.2,0.71,3.29,1.26,0,4.55,0.88,0,0,0,1.09,2.52,2.07,1.51,0,28.06,12.83,30.72,0.47,0,0,0,0,11.24,0.67,0,79.76,0,14.54,4.77,4.94,5.08,4.85,3.11,0,0,1.81,0.46,12.1,0,32.24,2.19,16.94,119.48,275.46,172.94,1.45,134.09,0.4,0.07,95.87,5.64,0.92,0.71,1.64,22.95,2.47,2021-VA-97,2021,202101,P-28,1496.7114920000001,0.0137356474306392,7644.342979114581,94,177,1,83.86,15.96,NA,0.3337,0.158,0,60.01147,-175.26673,117,2.3,5,EBS,8
12.82,0.07,0.37,0.65,0.28,1.65,0,0.49,0.49,0,33.33,0.1,0,31.33,0.55,1.76,1.26,3.7,1.64,0,1.33,1.42,1.18,2.56,7.89,0.81,26.69,22.78,1.68,0.44,0,0,2.82,2.07,0.29,0,0,0.25,2.22,0.39,0.07,2.28,20.6,6.18,19.94,0,1.76,0,0.32,0.08,5.01,0.47,0.88,53.75,0.18,14.32,2.45,3.06,1.07,3.36,0,0,0,1.06,0,6.28,0.1,16.41,1.43,8.01,62.77,154.14,109.47,1.74,83.73,0.31,0.12,66.55,3.07,0.94,0.85,1.17,14.1,3.28,2021-VA-98,2021,202101,T-28,1396.386989,0.0116611986968532,7632.148487789411,94,189,1,93.11,16.4,280,0.3874,0.1112,0,61.34088,-175.72779,98,1.5,4,EBS,9
18.85,0.29,0.67,1.26,0.64,3.1,0,1.13,1.15,0,59.03,0.34,0,54.22,0.97,3.21,3.03,4.81,2.59,0,1.97,2.6,1.85,2.82,14.39,1.34,51.09,37.48,2.51,0.72,0.2,0,4.49,3.01,1,0,0,0.44,3.39,0.29,0,1.32,26.13,7.97,30,0,3.7,0,0.69,0.15,10.86,1.39,2.15,88.4,0,12.14,3.58,3.05,1.41,4.56,0.12,0,0,4.15,0,10.6,0.13,24.31,1.55,16.12,108.94,236.36,177.94,1.63,133.97,0.27,0.09,82.86,4.94,0.92,0.81,1.36,15.98,3.64,2021-VA-99,2021,202101,R-30,6079.43505,0.015826343849514,8909.196043047546,94,186,1,91.37,17.9,308,0.3195,0.137,0,60.65664,-176.79445,129,1.9,5,EBS,8
13.48,0,0.35,1,0.58,2.51,0,1.01,0.77,0,52.89,0.34,0,82.94,0.85,1.99,2.56,4.47,0,1.19,1.52,0,0.58,4.04,10.8,1.65,40.81,30.93,0.57,1.94,0.36,0,2.86,1.1,0,0,1.56,0.6,6.28,1.64,0.64,0.67,9.03,4.6,20.81,0,0,1.48,0.56,0,6.78,0.11,0,77.43,0.31,0.96,2,1.46,0.72,1.7,2.56,0,0,0.12,0,6,0,15.66,0,11.61,86.44,199.26,138.8,1.61,109.9,0.2,0.07,38.87,3.46,1.57,0.7,1.32,13.2,4.94,2022-AKK-1,2022,202202,W-24,933.711211,0.01652750720665605,232464.78806269722,162,1,1,56.96,10.1,70,0.3463,0.1162,0,62.33188,-173.16956,59,-1.3,7,NBS,10
6.65,0.19,0.18,0.79,0.74,1.68,0,0.65,0.22,0,22.87,0.35,0,33.4,0.96,1.68,1.24,2.4,0,1.23,2.04,0,1.39,0.93,6.04,1.66,16.93,21.19,0.37,1.73,0.5,0,1.89,0.95,0,0,0.93,0.45,2.04,0.45,0,3.05,7.82,3.11,15.18,0,0,1.84,0.23,0.3,6.68,0,0,43.71,0.82,1.06,1.91,4.6,1.14,2.1,1.21,0,0,0,0,4.11,0,12.7,1.28,8.23,49.24,111.74,90.75,1.84,68.67,0.29,0.11,33.69,2.35,1.46,0.66,0.8,16.36,3.44,2022-AKK-10,2022,202202,W-24,933.711211,0.01652750720665605,232464.78806269722,162,1,2,43.78,0,28,0.3487,0.0943,0,62.33188,-173.16956,59,-1.3,7,NBS,10
10.79,0,0.27,0.35,0.23,2.47,0,0.57,0.27,0,47.46,0.25,0,86.46,0.64,1.22,1.39,3.72,0,0.91,1.16,0,0.57,3.7,9.22,1.56,32.02,27.94,0.56,0.93,0.23,0,2.24,1.01,0,0,1.34,0.54,6.16,1.38,0,2.05,9.97,3.87,26.5,0,0,1.56,0.6,0,6.26,0.15,0,71.36,0.43,0.85,1.77,2.17,1.09,1.79,2.34,0,0,0,0,3.77,0.15,13.44,0.99,7.4,73,196.73,126.43,1.73,100.36,0.19,0.06,45.13,2.77,1.82,0.61,1.15,14.04,5.31,2022-AKK-11,2022,202202,W-25,3403.484807,0.0152514735316515,918093.2505269716,162,2,2,45.29,0,33,0.3276,0.121,0,62.33338,-173.84636,64,-1.3,7,NBS,10
8.35,0.28,0.21,0.3,0.14,1.78,0,0.49,0.22,0,35.21,0.26,0,58.72,0.49,1.04,1.15,2.64,0,0.76,1.8,0,0.73,2.46,6.96,1.39,20.47,18.74,0.37,1.15,0.28,0,1.43,0.67,0,0,0.88,0.36,4.09,1.51,0,1.58,7.61,3.31,19.93,0,0,1.42,0.35,0,4.33,0,0,53.14,0.34,0.95,1.48,1.85,1.84,2.03,1.85,0,0,0,0,3.56,0,11.87,0.71,5.87,56.93,137.65,98.81,1.74,77.18,0.22,0.07,35.13,1.79,1.67,0.71,1.09,14.37,4.48,2022-AKK-12,2022,202202,W-25,3403.484807,0.0152514735316515,918093.2505269716,162,2,2,48.7,0,39,0.3346,0.115,0,62.33338,-173.84636,64,-1.3,7,NBS,10
8.27,0,0.24,0.27,0.16,1.88,0,0.43,0.25,0,38.13,0.22,0,67.81,0.51,0.99,1.14,3,0,0.82,2.3,0,0.43,3.24,7.24,1.18,24.65,24.63,0.39,1.11,0.2,0,1.69,0.83,0,0,1.08,0.44,5.41,2,0,1.64,8.41,3.29,23.15,0,0,1.23,0.49,0,4.75,0.15,0,59.39,0.23,0.9,1.53,1.26,0.46,1.77,2.03,0,0,0,0,3.56,0.11,10.64,0.3,5.94,61.35,159.59,106.73,1.74,83.69,0.18,0.08,38.54,2.13,1.78,0.67,1,12.53,5.58,2022-AKK-13,2022,202202,W-25,3403.484807,0.0152514735316515,918093.2505269716,162,2,2,46.46,0,34,0.3246,0.1196,0,62.33338,-173.84636,64,-1.3,7,NBS,10
9.7,0,0.27,0.31,0.19,2.14,0,0.43,0.2,0,35.44,0.27,0,67.14,0.53,1.07,1.19,3.03,0,0.81,1.13,0,0.61,2.78,6.87,1.38,25.36,22.64,0.44,1.25,0.25,0,1.75,0.84,0,0,1.15,0.42,4.87,1.2,0,1.61,8.96,3.61,22.91,0,0,1.29,0.48,0,5.03,0,0,60.01,0.37,0.92,1.71,2.48,0.97,1.7,2.02,0,0,0,0,3.72,0,11.75,0.92,6.35,57.52,160.79,106.6,1.85,85.01,0.2,0.07,40.59,2.17,1.89,0.62,1.12,13.78,5.1,2022-AKK-14,2022,202202,W-25,3403.484807,0.0152514735316515,918093.2505269716,162,2,2,47.32,0,38,0.3379,0.1242,0,62.33338,-173.84636,64,-1.3,7,NBS,10
8.5,0.18,0.18,0.37,0.25,1.73,0,0.59,0.25,0,28.72,0.44,0,50.89,0.52,1.32,1.5,2.39,0,0.81,0.91,0,0.63,1.47,6.62,1.93,16.46,20.86,0.45,1.62,0.35,0,1.47,0.65,0,0,0.95,0.41,2.89,0.94,0,2.96,8.74,2.84,17.61,0,0,1.6,0.26,0,4.7,0,0,49.18,0,1.11,1.31,2.29,0.98,1.78,1.83,0,0,0,0,4.6,0,12.75,0.54,6.83,56.18,127.79,93.68,1.67,75.25,0.26,0.06,33.89,1.87,1.77,0.51,0.79,17.63,3.86,2022-AKK-15,2022,202202,W-25,3403.484807,0.0152514735316515,918093.2505269716,162,2,2,48.22,0,37,0.3375,0.0894,0,62.33338,-173.84636,64,-1.3,7,NBS,10
13.84,0.22,0.28,0.63,0.43,2.91,0,0.79,0.41,0,45.22,0.48,0,74.76,0.84,1.98,1.98,3.83,0,1.34,2.61,0,1.29,1.98,9.67,3.42,30.75,36.86,0.55,2.23,0.45,0,2.59,1.09,0,0,1.45,0.66,4.75,0.89,0,3.32,18.8,3.21,40.38,0,0,2.21,0.6,0.2,8.05,0.34,0,78.64,0.63,2.11,2.86,3.59,1.27,3.96,2.94,0,0,0.1,0,6.67,0.22,19.06,1.57,10.48,84.29,222.71,148.77,1.77,117.68,0.24,0.07,70.96,3.25,1.65,0.64,0.83,15.72,4.13,2022-AKK-16,2022,202202,W-25,3403.484807,0.0152514735316515,918093.2505269716,162,2,2,46.38,0,35,0.323,0.1087,0,62.33338,-173.84636,64,-1.3,7,NBS,10
2.33,0,0,0.71,0.31,1.02,0,0.65,0.36,0,25.17,0,0,9.8,0.35,1.82,1.6,3.45,0,1.37,1.18,0,1.92,0.37,7.67,0.6,24.31,27.49,0,2.1,0.6,0,1.68,0.35,0,0,0.95,0.54,0.57,0.45,0.71,0.45,6.31,5.98,11.98,0,0,3.38,0.27,0,7.41,0,0,33.35,0.79,0.92,1.8,4.66,1.01,1.63,0.73,0,0,0,0,5.04,0,22.16,1.41,7.86,48.37,97.72,87.49,1.81,64.76,0.66,0.16,31.65,2.22,0.39,1.24,0.88,17.13,1.51,2022-AKK-161,2022,202201,P-20,3610.1855210000003,0.0145989654722175,6438.812406186336,162,120,1,84.28,15.07,234,0.3067,0.0687,0,59.99996,-169.97629,55,1,4,EBS,9
6.17,0.11,0.23,0.73,0.38,1.32,0,0.72,0.64,0,39.17,0.13,0,29.4,0.59,2.26,2.03,5.64,0,1.35,2.46,0,1.05,2.17,10.8,1.1,37.55,37.8,0.09,2.11,0.81,0,2.85,0.77,0,0,1.75,0.69,3.45,1.44,1.1,0.92,10.41,7.74,23.43,0.26,0,2.27,0.42,0.15,5.46,0.24,0,59.09,0.31,1.91,3.16,3.03,0.74,3.1,2.38,0,0,0.08,0,6.61,0.21,18.88,1.36,9.44,72.3,160.05,123.56,1.71,93.32,0.32,0.14,49.69,3.53,0.75,0.89,0.99,8.53,3.13,2022-AKK-162,2022,202201,N-21,1853.018409,0.01561344722004375,183796.20141258973,162,123,1,98.91,18.48,348,0.312,0.0862,0,59.32744,-170.53788,69,0.1,3,EBS,6
